adress,fee,features,sale_price,sold_date,value_dev,ppsqm,district,size,rooms,floor
valhallavägen 47,1377,2.0,2 900 000, 4 februari 2021,26,116 000,ostermalm,25 , 1,
riddargatan 38a,937,,3 725 000, 4 februari 2021,13,124 167,ostermalm,30 , 1,1
valhallavägen 53,1663,2.0,2 920 000, 4 februari 2021,17,104 286,ostermalm,28 , 1,
grevgatan 39,1555,3.0,4 100 000, 3 februari 2021,14,120 588,ostermalm,34 , 1,
kommendörsgatan 20b,3331,,13 100 000, 3 februari 2021,1,135 052,ostermalm,97 , 4,
odengatan 14,4634,3.0,12 550 000, 3 februari 2021,2,123 039,ostermalm,102 , 4,
oxenstiernsgatan 35,4467,3.0,8 725 000, 2 februari 2021,18,96 944,ostermalm,90 , 3,3
linnégatan 20,3092,3.0,9 000 000, 2 februari 2021,10,130 435,ostermalm,69 , 3,5
runebergsgatan 7,2799,2.0,11 895 000, 2 februari 2021,±0,121 378,ostermalm,98 ," 3,5",
styrmansgatan 51a,2897,3.0,7 600 000, 2 februari 2021,13,138 182,ostermalm,55 , 2,2
styrmansgatan 49,2723,2.0,5 310 000, 2 februari 2021,13,123 488,ostermalm,43 , 2,
karlavägen 15b,6323,3.0,18 400 000, 2 februari 2021,13,126 027,ostermalm,146 , 5,
grevgatan 19 ö.g,2823,,9 500 000, 2 februari 2021,20,126 667,ostermalm,75 , 3,
valhallavägen 80a,2646,1.0,5 625 000, 2 februari 2021,25,125 000,ostermalm,45 , 2,
valhallavägen 90,3203,3.0,9 000 000, 1 februari 2021,13,112 500,ostermalm,80 , 3,
birger jarlsgatan 111b,2979,3.0,6 825 000, 1 februari 2021,14,100 368,ostermalm,68 , 3,
nybergsgatan 8,4239,3.0,12 600 000, 31 januari 2021,20,140 000,ostermalm,90 , 4,4
styrmansgatan 27,1157,2.0,10 100 000, 30 januari 2021,13,132 895,ostermalm,76 , 3,
valhallavägen 14,2317,,5 500 000, 30 januari 2021,15,87 025,ostermalm,"63,2 ", 3,
gyllenstiernsgatan 18,4401,3.0,8 425 000, 29 januari 2021,7,97 965,ostermalm,86 , 4,
cardellgatan 3,2202,,5 500 000, 28 januari 2021,±0,121 978,ostermalm,"45,1 ", 2,
nybrogatan 19b,2582,3.0,10 600 000, 28 januari 2021,7,149 296,ostermalm,71 , 2,
odengatan 6,2575,3.0,5 400 000, 28 januari 2021,10,108 000,ostermalm,50 , 2,1
wittstocksgatan 19,1445,3.0,4 120 000, 28 januari 2021,9,105 641,ostermalm,39 , 2,
linnégatan 39b,4975,3.0,13 150 000, 28 januari 2021,35,130 198,ostermalm,101 , 4,
stureparken 3,5545,3.0,13 750 000, 28 januari 2021,17,143 229,ostermalm,96 + 12 , 3,
storgatan 28,6718,,12 700 000, 28 januari 2021,28,59 070,ostermalm,215 , 4,
valhallavägen 150c,2752,3.0,7 750 000, 27 januari 2021,11,109 155,ostermalm,71 , 3,4
valhallavägen 69,2379,2.0,3 795 000, 27 januari 2021,6,90 357,ostermalm,42 , 2,
linnégatan 42,2590,2.0,6 575 000, 27 januari 2021,10,117 411,ostermalm,56 , 2,
bältgatan 5,2350,3.0,6 100 000, 27 januari 2021,22,141 860,ostermalm,43 , 2,
styrmansgatan 37 a,4307,1.0,9 300 000, 27 januari 2021,18,125 676,ostermalm,74 , 3,
karlavägen 121,1230,3.0,7 850 000, 27 januari 2021,1,112 143,ostermalm,70 , 3,
karlaplan 15b,1518,,4 500 000, 27 januari 2021,13,118 421,ostermalm,38 , 2,
skeppargatan 39,1194,2.0,3 300 000, 27 januari 2021,10,110 000,ostermalm,30 , 1,
odengatan 6,6607,2.0,15 600 000, 27 januari 2021,8,110 638,ostermalm,141 , 5,
gumshornsgatan 7,1796,3.0,3 425 000, 26 januari 2021,14,118 103,ostermalm,29 , 1,
kaptensgatan 15a ö.g.,1338,,4 350 000, 26 januari 2021,15,127 941,ostermalm,34 ," 1,5",
nybrogatan 42,2969,,15 500 000, 26 januari 2021,±0,127 049,ostermalm,122 , 3,
östermalmsgatan 75,2694,1.0,6 450 000, 26 januari 2021,18,129 000,ostermalm,50 , 2,3
östermalmsgatan 68b,2297,1.0,7 250 000, 26 januari 2021,22,131 818,ostermalm,55 , 2,4
banérgatan 41,2086,1.0,9 700 000, 25 januari 2021,24,164 407,ostermalm,59 ," 2,5",4
narvavägen 33 a,1566,2.0,3 950 000, 25 januari 2021,±0,116 176,ostermalm,34 , 1,2
skeppargatan 25 a,5381,,17 200 000, 25 januari 2021,15,154 955,ostermalm,111 , 3,
kommendörsgatan 24,1754,2.0,5 500 000, 24 januari 2021,,119 565,ostermalm,46 , 2,5
linnégatan 77a,2154,,6 000 000, 23 januari 2021,±0,127 660,ostermalm,47 , 2,2
eriksbergsgatan 26,2199,,4 150 000, 22 januari 2021,±0,88 298,ostermalm,47 + 4 , 2,
taptogatan 4,2662,,6 900 000, 22 januari 2021,6,87 563,ostermalm,"78,8 ", 3,
karlavägen 4,1793,3.0,6 600 000, 21 januari 2021,2,115 789,ostermalm,57 , 2,4
styrmansgatan 39,1510,3.0,16 700 000, 21 januari 2021,12,147 788,ostermalm,113 , 4,4
grevgatan 42,1967,2.0,5 600 000, 21 januari 2021,18,124 444,ostermalm,45 , 2,2
grevgatan 31,2720,,11 100 000, 21 januari 2021,1,124 719,ostermalm,89 , 3,
sibyllegatan 26,2439,,7 950 000, 21 januari 2021,1,110 417,ostermalm,72 , 3,
gumshornsgatan 6,1936,,4 100 000, 21 januari 2021,14,128 125,ostermalm,32 , 1,
artillerigatan 29,1265,2.0,2 850 000, 20 januari 2021,-5,123 913,ostermalm,23 , 1,
grev turegatan 84,6700,3.0,20 600 000, 20 januari 2021,11,137 333,ostermalm,150 + 11 , 6,
karlavägen 52,583,3.0,3 210 000, 20 januari 2021,9,123 462,ostermalm,26 , 1,2
karlavägen 52,583,2.0,3 300 000, 20 januari 2021,±0,126 923,ostermalm,26 , 1,3
östermalmsgatan 67,853,2.0,2 895 000, 20 januari 2021,±0,160 833,ostermalm,18 , 1,
artillerigatan 63,2216,3.0,5 910 000, 20 januari 2021,19,134 318,ostermalm,44 , 2,2
nybergsgatan 6 b,1661,,6 000 000, 20 januari 2021,6,113 208,ostermalm,53 , 2,
jungfrugatan 24,1046,2.0,3 100 000, 20 januari 2021,8,124 000,ostermalm,25 , 1,
körsbärsvägen 6,1847,3.0,2 820 000, 19 januari 2021,23,117 500,ostermalm,24 , 1,4
valhallavägen 67,2370,3.0,4 810 000, 19 januari 2021,12,98 163,ostermalm,49 , 2,
riddargatan 25,3096,3.0,10 250 000, 19 januari 2021,17,150 735,ostermalm,68 , 2,
gyllenstiernsgatan 18,3583,3.0,6 475 000, 18 januari 2021,3,93 841,ostermalm,69 , 2,
grevgatan 28,1253,,3 800 000, 18 januari 2021,21,131 034,ostermalm,29 , 1,
tyskbagargatan 10,2489,2.0,7 500 000, 17 januari 2021,25,133 929,ostermalm,56 , 2,2
tyskbagargatan 14,4249,2.0,11 050 000, 17 januari 2021,11,120 109,ostermalm,92 ," 3,5",5
grevgatan 56,1763,,5 200 000, 17 januari 2021,11,118 182,ostermalm,44 , 2,
skeppargatan 26,2387,3.0,13 300 000, 17 januari 2021,11,118 012,ostermalm,"112,7 ", 4,2
grev magnigatan 10a,1937,3.0,5 100 000, 16 januari 2021,13,130 769,ostermalm,39 , 2,
jungfrugatan 28,5662,1.0,14 650 000, 15 januari 2021,9,108 519,ostermalm,135 , 5,
östermalmsgatan 68b,1920,1.0,6 170 000, 14 januari 2021,25,134 130,ostermalm,46 , 2,4
rådmansgatan 15,2108,2.0,7 300 000, 13 januari 2021,16,114 063,ostermalm,64 , 2,
grevgatan 20,1200,2.0,3 525 000, 13 januari 2021,33,141 000,ostermalm,25 , 1,
stickelbärsvägen 4,2447,,3 750 000, 12 januari 2021,7,81 522,ostermalm,46 , 2,
odengatan 18,1462,,6 700 000, 11 januari 2021,8,111 667,ostermalm,60 , 3,
skeppargatan 22,1479,2.0,5 000 000, 11 januari 2021,5,125 000,ostermalm,40 , 2,
kommendörsgatan 33 a vånplan 1,2296,2.0,4 900 000, 11 januari 2021,7,113 953,ostermalm,43 , 2,
birger jarlsgatan 46b,2029,3.0,8 250 000, 10 januari 2021,10,123 134,ostermalm,67 , 2,3
riddargatan 42 ö.g,1594,1.0,6 550 000, 9 januari 2021,13,125 962,ostermalm,52 , 2,
östermalmsgatan 21,2750,1.0,7 620 000, 8 januari 2021,9,136 071,ostermalm,56 + 2 , 2,3
valhallavägen 174,2842,3.0,8 875 000, 7 januari 2021,27,147 917,ostermalm,60 + 7 , 2,7
jungfrugatan 33,2255,,5 750 000, 6 januari 2021,15,119 792,ostermalm,48 , 2,2
kaptensgatan 3,458,3.0,8 500 000, 4 januari 2021,13,154 545,ostermalm,55 , 3,
östermalmsgatan 81,1658,3.0,4 950 000, 4 januari 2021,13,120 732,ostermalm,41 , 2,
grevgatan 20c,2343,,7 400 000, 2 januari 2021,14,129 825,ostermalm,57 , 2,2
gyllenstiernsgatan 3,2237,2.0,4 250 000, 29 december 2020,6,94 444,ostermalm,45 , 2,
kaptensgatan 15a,1338,,4 000 000, 23 december 2020,-5,117 647,ostermalm,34 ," 1,5",
valhallavägen 73,5747,3.0,11 500 000, 22 december 2020,-3,121 053,ostermalm,95 ," 3,5",5
styrmansgatan 13,1416,,3 050 000, 21 december 2020,2,138 636,ostermalm,22 , 1,2
artillerigatan 81,2420,2.0,7 200 000, 18 december 2020,4,101 408,ostermalm,71 , 3,
brahegatan 19,3524,2.0,13 600 000, 17 december 2020,14,134 653,ostermalm,101 , 3,
grevgatan 23c,1809,,4 600 000, 17 december 2020,8,115 000,ostermalm,40 , 2,1
styrmansgatan 17 a,2453,,12 100 000, 16 december 2020,1,128 723,ostermalm,94 , 4,
odengatan 18a,1866,1.0,9 400 000, 16 december 2020,7,120 513,ostermalm,78 , 3,
linnégatan 51,739,3.0,4 570 000, 16 december 2020,14,126 944,ostermalm,36 , 2,
riddargatan 51,1320,2.0,5 100 000, 15 december 2020,28,141 667,ostermalm,36 , 2,
karlaplan 4,2363,,5 250 000, 15 december 2020,-1,99 620,ostermalm,"52,7 ", 2,
jungfrugatan 52,2303,2.0,6 150 000, 14 december 2020,±0,120 588,ostermalm,51 , 2,
grevgatan 65,3183,3.0,8 500 000, 14 december 2020,22,141 667,ostermalm,60 , 3,4
karlavägen 84,2077,,8 000 000, 12 december 2020,3,112 676,ostermalm,71 , 3,
styrmansgatan 37,2826,3.0,6 200 000, 12 december 2020,25,137 778,ostermalm,45 , 2,2
linnégatan 67,2538,2.0,4 500 000, 11 december 2020,13,120 000,ostermalm,"37,5 "," 1,5",
valhallavägen 46,5769,,12 600 000, 10 december 2020,5,108 621,ostermalm,116 , 4,3
valhallavägen 174,1611,2.0,2 900 000, 9 december 2020,4,82 857,ostermalm,35 , 1,
storgatan 46,2487,3.0,14 600 000, 9 december 2020,17,129 204,ostermalm,113 , 4,6
nybrogatan 73 a,1197,3.0,7 450 000, 8 december 2020,7,122 131,ostermalm,61 , 3,1
valhallavägen 146b,1465,3.0,3 820 000, 8 december 2020,9,100 526,ostermalm,38 ," 1,5",
artillerigatan 56,800,3.0,11 300 000, 8 december 2020,8,125 556,ostermalm,90 , 3,
skeppargatan 20b,3318,,10 000 000, 8 december 2020,±0,119 048,ostermalm,84 , 3,
sturegatan 19,1957,3.0,8 050 000, 8 december 2020,7,110 274,ostermalm,73 , 3,
ulrikagatan 9,4000,3.0,13 000 000, 8 december 2020,18,152 941,ostermalm,85 , 3,
oxenstiernsgatan 33,577,2.0,4 500 000, 8 december 2020,6,91 837,ostermalm,49 , 2,
birger jarlsgatan 46b,2090,3.0,8 840 000, 8 december 2020,7,128 116,ostermalm,69 , 2,
artillerigatan 53,1588,2.0,4 425 000, 7 december 2020,11,107 927,ostermalm,41 , 2,
styrmansgatan 16a,3347,3.0,8 250 000, 6 december 2020,3,130 952,ostermalm,63 ," 2,5",4
runebergsgatan 9,3179,3.0,9 100 000, 6 december 2020,17,130 000,ostermalm,70 , 2,
karlavägen 90a,4527,,9 760 000, 6 december 2020,12,114 824,ostermalm,85 , 3,
birger jarlsgatan 104g,2821,,3 900 000, 5 december 2020,12,90 698,ostermalm,43 , 2,
grev magnigatan 10,1987,2.0,4 300 000, 4 december 2020,8,110 256,ostermalm,39 , 1,
birger jarlsgatan 110a,2035,2.0,7 020 000, 4 december 2020,±0,97 500,ostermalm,72 , 3,
eriksbergsgatan 28,3445,2.0,5 475 000, 4 december 2020,10,99 545,ostermalm,55 , 2,
grev magnigatan 13,3713,3.0,13 650 000, 3 december 2020,24,121 875,ostermalm,112 , 4,
karlaplan 15a,3193,3.0,9 100 000, 3 december 2020,26,115 190,ostermalm,79 , 3,
nybrogatan 57,3068,3.0,7 500 000, 3 december 2020,±0,129 310,ostermalm,58 , 2,3
artillerigatan 40 a,2279,1.0,10 500 000, 3 december 2020,24,154 412,ostermalm,68 , 2,
karlavägen 53,6093,3.0,15 000 000, 2 december 2020,2,102 740,ostermalm,146 ," 5,5",
karlavägen 11,8445,3.0,30 050 000, 2 december 2020,-5,114 259,ostermalm,263 , 6,
linnégatan 56,1447,2.0,3 625 000, 2 december 2020,4,106 618,ostermalm,34 , 1,
grev turegatan 59 c,3498,3.0,9 700 000, 2 december 2020,11,134 722,ostermalm,72 , 2,4
wittstocksgatan 28,1138,3.0,7 500 000, 1 december 2020,18,129 310,ostermalm,58 , 2,1
linnégatan 31,866,2.0,3 685 000, 1 december 2020,23,127 069,ostermalm,29 , 1,3
östermalmsgatan 61,1995,3.0,6 300 000, 30 november 2020,13,108 621,ostermalm,58 , 2,
östermalmsgatan 68a,2088,3.0,6 850 000, 30 november 2020,28,137 000,ostermalm,50 , 2,3
karlavägen 54,628,2.0,3 050 000, 29 november 2020,±0,108 929,ostermalm,28 , 1,1
wittstocksgatan 2,3053,,7 200 000, 29 november 2020,11,116 129,ostermalm,62 , 2,
brahegatan 7d,4131,3.0,9 240 000, 29 november 2020,9,140 000,ostermalm,66 , 2,
gyllenstiernsgatan 19,952,2.0,2 400 000, 28 november 2020,20,126 316,ostermalm,19 , 1,3
banérgatan 17a,3979,,8 850 000, 27 november 2020,4,121 233,ostermalm,73 + 39 , 4,
karlavägen 88a,2275,,9 100 000, 27 november 2020,21,144 444,ostermalm,63 , 2,
danderydsgatan 23,4028,3.0,6 200 000, 27 november 2020,3,96 875,ostermalm,64 , 2,
wittstocksgatan 19,1495,2.0,5 150 000, 26 november 2020,,132 051,ostermalm,39 , 2,
styrmansgatan 13,1935,,3 650 000, 26 november 2020,14,135 185,ostermalm,27 , 1,1
sturegatan 19,2145,3.0,8 400 000, 26 november 2020,5,105 000,ostermalm,80 ," 2,5",4
karlavägen 54,628,2.0,3 400 000, 26 november 2020,-3,121 429,ostermalm,28 , 1,3
styrmansgatan 43,2920,3.0,12 600 000, 26 november 2020,15,143 182,ostermalm,88 , 3,
skeppargatan 21 a,0,3.0,7 000 000, 26 november 2020,13,145 833,ostermalm,48 , 2,
skeppargatan 72,5899,,8 400 000, 26 november 2020,2,105 000,ostermalm,80 + 15 , 2,
nybrogatan 81,1898,2.0,6 800 000, 25 november 2020,9,104 615,ostermalm,65 , 2,3
karlavägen 46,1246,1.0,3 125 000, 25 november 2020,8,125 000,ostermalm,25 , 1,1
skeppargatan 52,4911,3.0,11 350 000, 25 november 2020,4,109 135,ostermalm,104 , 3,5
nybrogatan 65,181,3.0,4 000 000, 24 november 2020,23,137 931,ostermalm,29 , 1,
grevgatan 20 b,2293,,6 600 000, 24 november 2020,2,117 857,ostermalm,56 , 2,
eriksbergsgatan 42,2682,,11 400 000, 24 november 2020,7,114 000,ostermalm,100 , 3,
linnégatan 42,2772,3.0,8 600 000, 24 november 2020,8,136 508,ostermalm,63 , 2,
birger jarlsgatan 122,1931,3.0,4 995 000, 24 november 2020,±0,73 891,ostermalm,"67,6 ", 2,
artillerigatan 53,5113,2.0,14 400 000, 24 november 2020,12,109 091,ostermalm,132 , 4,
floragatan 7,3318,3.0,8 700 000, 24 november 2020,16,122 535,ostermalm,71 , 3,
grevgatan 65,2999,3.0,8 200 000, 24 november 2020,19,136 667,ostermalm,60 , 2,
floragatan 7,1833,3.0,4 700 000, 24 november 2020,18,134 286,ostermalm,35 , 2,2
gumshornsgatan 9,4913,2.0,11 500 000, 23 november 2020,-4,103 604,ostermalm,111 ," 3,5",
fryxellsgatan 1 a,4013,3.0,9 850 000, 21 november 2020,-1,107 065,ostermalm,92 , 3,
rådmansgatan 1b,2575,3.0,10 750 000, 21 november 2020,2,132 716,ostermalm,81 , 3,4
kungstensgatan 3,4389,2.0,14 200 000, 20 november 2020,,118 333,ostermalm,120 , 4,
karlaplan 17a,3193,3.0,8 610 000, 20 november 2020,24,108 987,ostermalm,79 , 3,
frejgatan 6a - gårdshus vån 3,2670,1.0,5 210 000, 20 november 2020,-3,103 168,ostermalm,"50,5 ", 2,
brahegatan 62,3609,3.0,9 800 000, 20 november 2020,19,128 947,ostermalm,76 , 2,4
grev magnigatan 11 c,2917,1.0,10 900 000, 20 november 2020,15,134 568,ostermalm,81 , 3,
valhallavägen 14,2230,3.0,5 925 000, 20 november 2020,8,88 565,ostermalm,"66,9 ", 2,3
sibyllegatan 50 a,2085,,6 300 000, 20 november 2020,-2,98 438,ostermalm,64 , 3,
grev magnigatan 5,4159,3.0,17 050 000, 19 november 2020,-5,135 317,ostermalm,126 , 5,
karlavägen 6,1316,2.0,4 500 000, 18 november 2020,-2,109 756,ostermalm,41 , 2,
linnégatan 16,1978,2.0,4 700 000, 18 november 2020,18,117 500,ostermalm,40 , 2,4
birger jarlsgatan 114,2395,2.0,4 600 000, 18 november 2020,2,76 667,ostermalm,60 , 2,1
linnégatan 60,3217,3.0,6 975 000, 18 november 2020,13,118 220,ostermalm,59 , 2,
valhallavägen 131,4328,3.0,13 400 000, 18 november 2020,25,127 619,ostermalm,105 , 4,
riddargatan 11b,4744,3.0,20 500 000, 18 november 2020,4,134 868,ostermalm,152 , 4,
lützengatan 12a,5302,2.0,20 850 000, 18 november 2020,10,127 134,ostermalm,164 , 5,
verdandigatan 3,1965,,5 450 000, 18 november 2020,7,113 542,ostermalm,48 , 2,
floragatan 7,1401,2.0,3 150 000, 18 november 2020,15,143 182,ostermalm,22 , 1,
banérgatan 44,1741,,6 725 000, 17 november 2020,±0,124 537,ostermalm,54 , 2,3
grevgatan 19,2018,,5 900 000, 17 november 2020,-1,113 462,ostermalm,52 , 2,3
strandvägen 59,0,3.0,25 650 000, 17 november 2020,3,165 484,ostermalm,155 , 5,
jungfrugatan 41,1286,,4 200 000, 17 november 2020,20,123 529,ostermalm,34 , 2,
grev turegatan 25,1958,3.0,3 950 000, 16 november 2020,18,131 667,ostermalm,30 , 2,5
jungfrugatan 36,4634,,13 700 000, 15 november 2020,14,152 222,ostermalm,90 + 12 , 3,
birger jarlsgatan 114,1760,2.0,3 650 000, 14 november 2020,4,98 649,ostermalm,37 , 1,4
danderydsgatan 30,1810,,4 500 000, 13 november 2020,7,107 143,ostermalm,42 , 2,
styrmansgatan 37 a,2053,,4 350 000, 13 november 2020,21,120 833,ostermalm,36 , 2,
brahegatan 33 gårdshus,2567,4.0,8 000 000, 13 november 2020,24,148 148,ostermalm,54 + 9 , 2,
grev turegatan 8 b,2332,3.0,10 200 000, 13 november 2020,2,127 500,ostermalm,80 , 3,
riddargatan 3a,4601,3.0,11 500 000, 12 november 2020,15,133 721,ostermalm,86 , 4,1
ruddammsbacken 28,3413,3.0,5 530 000, 12 november 2020,6,87 778,ostermalm,63 , 3,3
storgatan 34,1582,2.0,4 300 000, 12 november 2020,16,116 216,ostermalm,37 , 2,
kaptensgatan 9,3681,2.0,10 270 000, 12 november 2020,15,125 244,ostermalm,82 , 4,
floragatan 7,1351,3.0,3 275 000, 12 november 2020,9,136 458,ostermalm,24 , 1,4
karlavägen 121,2317,3.0,14 600 000, 12 november 2020,13,108 148,ostermalm,135 , 5,
verdandigatan 3,4572,,19 800 000, 12 november 2020,28,122 981,ostermalm,161 , 5,
runebergsgatan 9,3672,2.0,11 000 000, 11 november 2020,16,132 530,ostermalm,83 , 3,
grev magnigatan 8,4726,3.0,17 500 000, 11 november 2020,4,142 276,ostermalm,123 , 3,4
karlavägen 20,768,2.0,6 000 000, 11 november 2020,1,105 263,ostermalm,57 , 3,
karlavägen 75b,6259,,19 900 000, 11 november 2020,±0,165 833,ostermalm,120 , 3,
skeppargatan 28,2127,3.0,5 200 000, 11 november 2020,21,140 541,ostermalm,37 , 2,5
artillerigatan 65,3818,2.0,7 700 000, 11 november 2020,3,102 667,ostermalm,75 , 3,
grevgatan 12,3151,3.0,8 400 000, 10 november 2020,9,109 091,ostermalm,77 , 2,
valhallavägen 12a,1138,3.0,5 225 000, 10 november 2020,5,85 656,ostermalm,61 , 2,4
värtavägen 16,4508,3.0,18 500 000, 10 november 2020,-1,122 517,ostermalm,151 ," 4,5",5
karlavägen 82,1554,,5 500 000, 10 november 2020,11,141 026,ostermalm,39 , 2,
artillerigatan 75,1465,2.0,4 550 000, 10 november 2020,15,122 973,ostermalm,37 , 2,4
narvavägen 8,9590,3.0,36 000 000, 10 november 2020,-3,133 829,ostermalm,269 , 8,
östermalmsgatan 62,1894,2.0,6 600 000, 10 november 2020,17,124 528,ostermalm,53 , 2,
narvavägen 22,4805,3.0,19 150 000, 10 november 2020,1,128 523,ostermalm,149 + 10 , 3,5
valhallavägen 34,3394,3.0,10 850 000, 9 november 2020,±0,110 714,ostermalm,98 , 4,
grevgatan 35,6560,2.0,12 300 000, 9 november 2020,3,100 000,ostermalm,123 ," 3,5",
ruddammsbacken 28,2546,3.0,4 100 000, 9 november 2020,5,89 130,ostermalm,46 , 2,3
wittstocksgatan 3c,759,3.0,8 000 000, 9 november 2020,21,135 593,ostermalm,59 , 2,
skeppargatan 6a,1798,2.0,5 700 000, 9 november 2020,6,118 750,ostermalm,48 , 2,
grevgatan 22,982,,4 200 000, 9 november 2020,5,135 484,ostermalm,31 , 2,
styrmansgatan 7,1108,2.0,4 250 000, 8 november 2020,±0,132 813,ostermalm,32 , 1,
valhallavägen 174,1933,3.0,3 700 000, 6 november 2020,9,92 500,ostermalm,40 , 1,
lützengatan 1,915,,9 500 000, 6 november 2020,-4,153 226,ostermalm,62 , 2,
lützengatan 1,903,3.0,11 100 000, 6 november 2020,35,201 818,ostermalm,55 , 2,
danderydsgatan 30a,4044,3.0,11 800 000, 6 november 2020,3,108 257,ostermalm,109 , 3,3
valhallavägen 160,1767,2.0,4 750 000, 5 november 2020,11,118 750,ostermalm,40 , 2,5
ulrikagatan 7,4244,3.0,22 000 000, 5 november 2020,23,189 655,ostermalm,116 , 3,
storgatan 48,1341,3.0,6 300 000, 5 november 2020,17,150 000,ostermalm,42 , 2,
valhallavägen 34,3356,3.0,11 100 000, 5 november 2020,12,115 625,ostermalm,96 , 4,4
ruddammsbacken 28,2275,3.0,3 700 000, 4 november 2020,12,88 095,ostermalm,42 , 2,
östermalmsgatan 67,1279,,4 100 000, 4 november 2020,11,124 242,ostermalm,33 , 2,
lill-jans plan 1,4673,,19 000 000, 4 november 2020,-5,119 497,ostermalm,159 , 4,
valhallavägen 80,5888,3.0,10 600 000, 3 november 2020,9,117 778,ostermalm,90 , 3,3
valhallavägen 152b,3604,3.0,9 350 000, 3 november 2020,4,99 468,ostermalm,94 , 4,
östermalmsgatan 75,2693,1.0,5 950 000, 3 november 2020,9,119 000,ostermalm,50 , 2,
grevgatan 22,5098,1.0,18 900 000, 3 november 2020,12,118 125,ostermalm,160 , 5,
grev turegatan 60,1113,,5 200 000, 3 november 2020,16,113 043,ostermalm,46 , 2,
iversonsgatan 6,2981,2.0,9 950 000, 3 november 2020,8,124 375,ostermalm,80 , 4,4
valhallavägen 152b,1928,3.0,5 000 000, 2 november 2020,±0,104 167,ostermalm,48 , 2,
kaptensgatan 15a,2109,3.0,5 510 000, 2 november 2020,±0,110 200,ostermalm,50 , 2,
karlaplan 19 a,3604,3.0,9 600 000, 2 november 2020,7,102 128,ostermalm,94 , 3,4
strandvägen 19,1255,2.0,8 900 000, 2 november 2020,2,197 778,ostermalm,45 , 2,
grevgatan 25,5621,3.0,16 750 000, 31 oktober 2020,-1,111 667,ostermalm,150 , 4,1
styrmansgatan 13,2725,,4 550 000, 30 oktober 2020,14,119 737,ostermalm,38 , 2,4
drottning kristinas väg 11,1757,3.0,4 300 000, 29 oktober 2020,9,95 556,ostermalm,45 , 2,
skeppargatan 84,4264,3.0,15 000 000, 29 oktober 2020,20,117 188,ostermalm,128 , 4,
kommendörsgatan 19,4376,2.0,12 800 000, 29 oktober 2020,-1,112 281,ostermalm,114 , 4,
ingemargatan 1 b,1818,2.0,4 700 000, 29 oktober 2020,-1,69 527,ostermalm,"67,6 ", 2,
skeppargatan 32,1647,3.0,6 275 000, 28 oktober 2020,8,113 063,ostermalm,"55,5 ", 2,
storgatan 30 a,1634,,6 350 000, 28 oktober 2020,6,115 455,ostermalm,55 , 2,
artillerigatan 43,2762,2.0,5 800 000, 28 oktober 2020,2,101 754,ostermalm,57 , 2,
runebergsgatan 11,2170,2.0,5 700 000, 28 oktober 2020,8,116 327,ostermalm,49 , 2,
valhallavägen 38,3824,3.0,6 840 000, 28 oktober 2020,14,92 432,ostermalm,74 , 3,1
nybrogatan 63,2662,,30 100 000, 28 oktober 2020,8,130 303,ostermalm,231 , 7,
ulrikagatan 5,1645,3.0,7 050 000, 28 oktober 2020,8,160 227,ostermalm,44 , 2,
linnégatan 51,1149,3.0,6 350 000, 28 oktober 2020,12,113 393,ostermalm,56 , 2,3
floragatan 11,353,2.0,3 525 000, 28 oktober 2020,28,185 526,ostermalm,19 , 1,6
riddargatan 38 a,1437,,5 040 000, 28 oktober 2020,±0,114 545,ostermalm,44 , 2,
almlöfsgatan 3,2583,3.0,8 800 000, 28 oktober 2020,-7,115 789,ostermalm,76 , 4,
roslagstullsbacken 16,3418,3.0,4 750 000, 27 oktober 2020,9,74 686,ostermalm,"63,6 ", 3,
linnégatan 65,4300,3.0,7 100 000, 27 oktober 2020,-5,100 000,ostermalm,71 , 3,
rådmansgatan 19,1083,2.0,3 200 000, 27 oktober 2020,7,110 345,ostermalm,29 , 1,
valhallavägen 52,1124,2.0,3 950 000, 27 oktober 2020,±0,91 860,ostermalm,43 , 2,
rådmansgatan 25 a,2971,3.0,16 000 000, 27 oktober 2020,15,144 144,ostermalm,111 , 4,5
eriksbergsgatan 12,3233,3.0,11 600 000, 27 oktober 2020,±0,111 538,ostermalm,104 , 3,2
karlaplan 18,5500,3.0,24 750 000, 27 oktober 2020,-1,113 014,ostermalm,219 , 6,
taptogatan 4,2000,,2 500 000, 27 oktober 2020,6,52 083,ostermalm,48 , 1,
grev magnigatan 17c ö.g.,1897,1.0,7 500 000, 26 oktober 2020,1,120 968,ostermalm,62 , 2,
valhallavägen 69,3590,2.0,4 950 000, 26 oktober 2020,5,64 286,ostermalm,77 , 2,
karlaplan 21 c,1565,2.0,4 000 000, 24 oktober 2020,8,105 263,ostermalm,38 , 2,6
valhallavägen 146 b,3049,3.0,7 795 000, 23 oktober 2020,±0,98 671,ostermalm,79 , 3,5
grev turegatan 64,2005,2.0,3 500 000, 23 oktober 2020,13,120 690,ostermalm,29 , 1,3
banérgatan 44,0,3.0,5 695 000, 23 oktober 2020,±0,113 900,ostermalm,50 , 2,
sibyllegatan 42,1900,2.0,3 725 000, 22 oktober 2020,24,120 161,ostermalm,31 , 1,
gyllenstiernsgatan 19,954,2.0,2 500 000, 22 oktober 2020,16,131 579,ostermalm,19 , 1,4
riddargatan 39,4261,3.0,18 300 000, 22 oktober 2020,14,123 649,ostermalm,148 , 5,
